5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0000,-0.0000,0.0000
5.0000,5.0003,-0.0000,0.0027
5.0000,5.0011,-0.0000,0.0055
5.0000,5.0025,-0.0000,0.0082
5.0000,5.0044,-0.0000,0.0109
