0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,0.00,0.00
0.30,5.00,1.50,0.00
0.60,5.00,1.50,0.00
0.90,5.00,1.50,0.00
1.20,5.00,1.50,0.00
1.50,5.00,1.50,0.00
1.80,5.00,1.50,0.00
2.10,5.00,1.50,0.00
2.40,5.00,1.50,0.00
2.70,5.00,1.50,0.00
3.00,5.00,1.50,0.00
3.30,5.00,1.50,0.00
3.60,5.00,1.50,0.00
3.90,5.00,1.50,0.00
4.20,5.00,1.50,0.00
4.50,5.00,1.50,0.00
4.80,5.00,1.50,0.00
5.10,5.00,1.50,0.00
5.40,5.00,1.50,0.00
5.70,5.00,1.50,0.00
6.00,5.00,1.50,0.00
6.30,5.00,1.50,0.00
6.60,5.00,1.50,0.00
6.90,5.00,1.50,0.00
7.20,5.00,1.50,0.00
7.50,5.00,1.50,0.00
7.80,5.00,1.50,0.00
8.10,5.00,1.50,0.00
8.00,5.00,1.05,0.00
8.35,5.03,1.03,0.18
8.68,5.12,0.99,0.36
9.00,5.27,0.91,0.52
9.29,5.47,0.80,0.67
9.53,5.71,0.67,0.80
9.73,6.00,0.52,0.91
9.88,6.32,0.36,0.99
9.97,6.65,0.18,1.03
10.00,7.00,-0.00,1.05
10.00,7.30,0.00,1.50
10.00,7.60,0.00,1.50
10.00,7.90,0.00,1.50
10.00,8.20,0.00,1.50
10.00,8.50,0.00,1.50
10.00,8.80,0.00,1.50
10.00,9.10,0.00,1.50
10.00,9.40,0.00,1.50
10.00,9.70,0.00,1.50
10.00,10.00,0.00,1.50
10.00,10.30,0.00,1.50
10.00,10.60,0.00,1.50
10.00,10.90,0.00,1.50
10.00,11.20,0.00,1.50
10.00,11.50,0.00,1.50
10.00,11.80,0.00,1.50
10.00,12.10,0.00,1.50
10.00,12.40,0.00,1.50
10.00,12.70,0.00,1.50
10.00,13.00,0.00,1.50
10.00,13.30,0.00,1.50
10.00,13.60,0.00,1.50
10.00,13.90,0.00,1.50
10.00,14.20,0.00,1.50
10.00,14.50,0.00,1.50
10.00,14.80,0.00,1.50
10.00,15.10,0.00,1.50
10.00,15.40,0.00,1.50
10.00,15.70,0.00,1.50
10.00,16.00,0.00,1.50
10.00,16.30,0.00,1.50
10.00,16.60,0.00,1.50
10.00,16.90,0.00,1.50
10.00,17.20,0.00,1.50
10.00,17.50,0.00,1.50
10.00,17.80,0.00,1.50
10.00,18.10,0.00,1.50
10.00,18.40,0.00,1.50
10.00,18.70,0.00,1.50
10.00,19.00,0.00,1.50
10.00,19.30,0.00,1.50
10.00,19.60,0.00,1.50
10.00,19.90,0.00,1.50
10.00,20.20,0.00,1.50
10.00,20.50,0.00,1.50
10.00,20.80,0.00,1.50
10.00,21.10,0.00,1.50
10.00,21.40,0.00,1.50
10.00,21.70,0.00,1.50
10.00,22.00,0.00,1.50
10.00,22.30,0.00,1.50
10.00,22.60,0.00,1.50
10.00,22.90,0.00,1.50
10.00,23.20,0.00,1.50
10.00,23.50,0.00,1.50
10.00,23.80,0.00,1.50
10.00,24.10,0.00,1.50
10.00,24.40,0.00,1.50
10.00,24.70,0.00,1.50
10.00,25.00,0.00,1.50
10.00,25.30,0.00,1.50
10.00,25.60,0.00,1.50
10.00,25.90,0.00,1.50
10.00,26.20,0.00,1.50
10.00,26.50,0.00,1.50
10.00,26.80,0.00,1.50
10.00,27.10,0.00,1.50
10.00,27.40,0.00,1.50
10.00,27.70,0.00,1.50
10.00,28.00,0.00,1.50
10.00,28.00,-0.00,1.05
9.97,28.35,-0.18,1.03
9.88,28.68,-0.36,0.99
9.73,29.00,-0.52,0.91
9.53,29.29,-0.67,0.80
9.29,29.53,-0.80,0.67
9.00,29.73,-0.91,0.53
8.68,29.88,-0.99,0.36
8.35,29.97,-1.03,0.18
8.00,30.00,-1.05,0.00
7.70,30.00,-1.50,0.00
7.40,30.00,-1.50,0.00
7.10,30.00,-1.50,0.00
6.80,30.00,-1.50,0.00
6.50,30.00,-1.50,0.00
6.20,30.00,-1.50,0.00
5.90,30.00,-1.50,0.00
5.60,30.00,-1.50,0.00
5.30,30.00,-1.50,0.00
5.00,30.00,-1.50,0.00
4.70,30.00,-1.50,0.00
4.40,30.00,-1.50,0.00
4.10,30.00,-1.50,0.00
3.80,30.00,-1.50,0.00
3.50,30.00,-1.50,0.00
3.20,30.00,-1.50,0.00
2.90,30.00,-1.50,0.00
2.60,30.00,-1.50,0.00
2.30,30.00,-1.50,0.00
2.00,30.00,-1.50,0.00
1.70,30.00,-1.50,0.00
2.00,30.00,-1.05,0.00
1.65,29.97,-1.03,-0.18
1.32,29.88,-0.99,-0.36
1.00,29.73,-0.91,-0.52
0.71,29.53,-0.80,-0.67
0.47,29.29,-0.67,-0.80
0.27,29.00,-0.53,-0.91
0.12,28.68,-0.36,-0.99
0.03,28.35,-0.18,-1.03
0.00,28.00,-0.00,-1.05
0.00,27.70,0.00,-1.50
0.00,27.40,0.00,-1.50
0.00,27.10,0.00,-1.50
0.00,26.80,0.00,-1.50
0.00,26.50,0.00,-1.50
0.00,26.20,0.00,-1.50
0.00,25.90,0.00,-1.50
0.00,25.60,0.00,-1.50
0.00,25.30,0.00,-1.50
0.00,25.00,0.00,-1.50
0.00,24.70,0.00,-1.50
0.00,24.40,0.00,-1.50
0.00,24.10,0.00,-1.50
0.00,23.80,0.00,-1.50
0.00,23.50,0.00,-1.50
0.00,23.20,0.00,-1.50
0.00,22.90,0.00,-1.50
0.00,22.60,0.00,-1.50
0.00,22.30,0.00,-1.50
0.00,22.00,0.00,-1.50
0.00,21.70,0.00,-1.50
0.00,21.40,0.00,-1.50
0.00,21.10,0.00,-1.50
0.00,20.80,0.00,-1.50
0.00,20.50,0.00,-1.50
0.00,20.20,0.00,-1.50
0.00,19.90,0.00,-1.50
0.00,19.60,0.00,-1.50
0.00,19.30,0.00,-1.50
0.00,19.00,0.00,-1.50
0.00,18.70,0.00,-1.50
0.00,18.40,0.00,-1.50
0.00,18.10,0.00,-1.50
0.00,17.80,0.00,-1.50
0.00,17.50,0.00,-1.50
0.00,17.20,0.00,-1.50
0.00,16.90,0.00,-1.50
0.00,16.60,0.00,-1.50
0.00,16.30,0.00,-1.50
0.00,16.00,0.00,-1.50
0.00,15.70,0.00,-1.50
0.00,15.40,0.00,-1.50
0.00,15.10,0.00,-1.50
0.00,14.80,0.00,-1.50
0.00,14.50,0.00,-1.50
0.00,14.20,0.00,-1.50
0.00,13.90,0.00,-1.50
0.00,13.60,0.00,-1.50
0.00,13.30,0.00,-1.50
0.00,13.00,0.00,-1.50
0.00,12.70,0.00,-1.50
0.00,12.40,0.00,-1.50
0.00,12.10,0.00,-1.50
0.00,11.80,0.00,-1.50
0.00,11.50,0.00,-1.50
0.00,11.20,0.00,-1.50
0.00,10.90,0.00,-1.50
0.00,10.60,0.00,-1.50
0.00,10.30,0.00,-1.50
0.00,10.00,0.00,-1.50
0.00,9.70,0.00,-1.50
0.00,9.40,0.00,-1.50
0.00,9.10,0.00,-1.50
0.00,8.80,0.00,-1.50
0.00,8.50,0.00,-1.50
0.00,8.20,0.00,-1.50
0.00,7.90,0.00,-1.50
0.00,7.60,0.00,-1.50
0.00,7.30,0.00,-1.50
0.00,7.00,0.00,-1.50
0.00,7.00,-0.00,-1.05
0.03,6.65,0.18,-1.03
0.12,6.32,0.36,-0.99
0.27,6.00,0.52,-0.91
0.47,5.71,0.67,-0.80
0.71,5.47,0.80,-0.67
1.00,5.27,0.91,-0.53
1.32,5.12,0.99,-0.36
1.65,5.03,1.03,-0.18
2.00,5.00,1.05,-0.00
